"season_name","season","episode","castaway","castaway_id","confessional_count"
"Survivor: 41",41,1,"JD",603,11
"Survivor: 41",41,1,"Evvie",598,9
"Survivor: 41",41,1,"Danny",599,8
"Survivor: 41",41,1,"Xander",597,5
"Survivor: 41",41,1,"Deshawn",601,4
"Survivor: 41",41,1,"Ricard",596,4
"Survivor: 41",41,1,"Sara",592,4
"Survivor: 41",41,1,"Shan",606,4
"Survivor: 41",41,1,"Tiffany",604,4
"Survivor: 41",41,1,"Voce",607,4
"Survivor: 41",41,1,"Liana",608,3
"Survivor: 41",41,1,"Sydney",605,3
"Survivor: 41",41,1,"Abraham",591,2
"Survivor: 41",41,1,"Erika",594,2
"Survivor: 41",41,1,"Genie",595,2
"Survivor: 41",41,1,"Naseer",600,2
"Survivor: 41",41,1,"Brad",602,1
"Survivor: 41",41,1,"Heather",593,1
"Survivor: 41",41,2,"Evvie",598,10
"Survivor: 41",41,2,"Xander",597,4
"Survivor: 41",41,2,"Brad",602,3
"Survivor: 41",41,2,"Tiffany",604,3
"Survivor: 41",41,2,"Deshawn",601,2
"Survivor: 41",41,2,"Liana",608,2
"Survivor: 41",41,2,"Voce",607,2
"Survivor: 41",41,2,"Naseer",600,1
"Survivor: 41",41,2,"Ricard",596,1
"Survivor: 41",41,2,"Shan",606,1
"Survivor: 41",41,2,"Sydney",605,1
"Survivor: 41",41,2,"Danny",599,0
"Survivor: 41",41,2,"Erika",594,0
"Survivor: 41",41,2,"Genie",595,0
"Survivor: 41",41,2,"Heather",593,0
"Survivor: 41",41,2,"JD",603,0
"Survivor: 41",41,3,"Brad",602,10
"Survivor: 41",41,3,"Shan",606,6
"Survivor: 41",41,3,"Sydney",605,5
"Survivor: 41",41,3,"Tiffany",604,5
"Survivor: 41",41,3,"JD",603,4
"Survivor: 41",41,3,"Liana",608,2
"Survivor: 41",41,3,"Deshawn",601,1
"Survivor: 41",41,3,"Genie",595,1
"Survivor: 41",41,3,"Naseer",600,1
"Survivor: 41",41,3,"Ricard",596,1
"Survivor: 41",41,3,"Danny",599,0
"Survivor: 41",41,3,"Erika",594,0
"Survivor: 41",41,3,"Evvie",598,0
"Survivor: 41",41,3,"Heather",593,0
"Survivor: 41",41,3,"Xander",597,0
"Survivor: 41",41,4,"Deshawn",601,9
"Survivor: 41",41,4,"JD",603,7
"Survivor: 41",41,4,"Shan",606,6
"Survivor: 41",41,4,"Genie",595,4
"Survivor: 41",41,4,"Danny",599,3
"Survivor: 41",41,4,"Erika",594,2
"Survivor: 41",41,4,"Sydney",605,2
"Survivor: 41",41,4,"Evvie",598,1
"Survivor: 41",41,4,"Heather",593,1
"Survivor: 41",41,4,"Ricard",596,1
"Survivor: 41",41,4,"Tiffany",604,1
"Survivor: 41",41,4,"Liana",608,0
"Survivor: 41",41,4,"Naseer",600,0
"Survivor: 41",41,4,"Xander",597,0
"Survivor: 41",41,5,"Shan",606,13
"Survivor: 41",41,5,"Genie",595,4
"Survivor: 41",41,5,"Naseer",600,3
"Survivor: 41",41,5,"Ricard",596,3
"Survivor: 41",41,5,"Tiffany",604,3
"Survivor: 41",41,5,"Danny",599,2
"Survivor: 41",41,5,"Liana",608,2
"Survivor: 41",41,5,"Xander",597,2
"Survivor: 41",41,5,"Evvie",598,1
"Survivor: 41",41,5,"Sydney",605,1
"Survivor: 41",41,5,"Deshawn",601,0
"Survivor: 41",41,5,"Erika",594,0
"Survivor: 41",41,5,"Heather",593,0
"Survivor: 41",41,6,"Liana",608,6
"Survivor: 41",41,6,"Shan",606,6
"Survivor: 41",41,6,"Tiffany",604,6
"Survivor: 41",41,6,"Erika",594,5
"Survivor: 41",41,6,"Ricard",596,4
"Survivor: 41",41,6,"Xander",597,4
"Survivor: 41",41,6,"Danny",599,2
"Survivor: 41",41,6,"Deshawn",601,2
"Survivor: 41",41,6,"Evvie",598,2
"Survivor: 41",41,6,"Sydney",605,2
"Survivor: 41",41,6,"Naseer",600,1
"Survivor: 41",41,6,"Heather",593,0
"Survivor: 41",41,7,"Liana",608,6
"Survivor: 41",41,7,"Xander",597,5
"Survivor: 41",41,7,"Evvie",598,4
"Survivor: 41",41,7,"Deshawn",601,3
"Survivor: 41",41,7,"Erika",594,2
"Survivor: 41",41,7,"Sydney",605,1
"Survivor: 41",41,7,"Danny",599,0
"Survivor: 41",41,7,"Heather",593,0
"Survivor: 41",41,7,"Naseer",600,0
"Survivor: 41",41,7,"Ricard",596,0
"Survivor: 41",41,7,"Shan",606,0
"Survivor: 41",41,7,"Tiffany",604,0
"Survivor: 41",41,8,"Xander",597,6
"Survivor: 41",41,8,"Liana",608,5
"Survivor: 41",41,8,"Shan",606,5
"Survivor: 41",41,8,"Evvie",598,4
"Survivor: 41",41,8,"Tiffany",604,3
"Survivor: 41",41,8,"Deshawn",601,2
"Survivor: 41",41,8,"Heather",593,2
"Survivor: 41",41,8,"Naseer",600,2
"Survivor: 41",41,8,"Erika",594,1
"Survivor: 41",41,8,"Ricard",596,1
"Survivor: 41",41,8,"Danny",599,0
"Survivor: 41",41,9,"Xander",597,6
"Survivor: 41",41,9,"Deshawn",601,5
"Survivor: 41",41,9,"Shan",606,5
"Survivor: 41",41,9,"Evvie",598,4
"Survivor: 41",41,9,"Liana",608,3
"Survivor: 41",41,9,"Ricard",596,3
"Survivor: 41",41,9,"Erika",594,2
"Survivor: 41",41,9,"Heather",593,2
"Survivor: 41",41,9,"Danny",599,1
"Survivor: 41",41,9,"Naseer",600,1
"Survivor: 41",41,10,"Xander",597,0
"Survivor: 41",41,10,"Deshawn",601,5
"Survivor: 41",41,10,"Shan",606,5
"Survivor: 41",41,10,"Liana",608,2
"Survivor: 41",41,10,"Ricard",596,6
"Survivor: 41",41,10,"Erika",594,3
"Survivor: 41",41,10,"Heather",593,0
"Survivor: 41",41,10,"Danny",599,6
"Survivor: 41",41,11,"Xander",597,4
"Survivor: 41",41,11,"Deshawn",601,3
"Survivor: 41",41,11,"Liana",608,3
"Survivor: 41",41,11,"Ricard",596,4
"Survivor: 41",41,11,"Erika",594,3
"Survivor: 41",41,11,"Heather",593,0
"Survivor: 41",41,11,"Danny",599,3
"Survivor: 41",41,12,"Xander",597,3
"Survivor: 41",41,12,"Deshawn",601,11
"Survivor: 41",41,12,"Ricard",596,2
"Survivor: 41",41,12,"Erika",594,6
"Survivor: 41",41,12,"Heather",593,4
"Survivor: 41",41,12,"Danny",599,4
"Survivor: 41",41,13,"Xander",597,17
"Survivor: 41",41,13,"Deshawn",601,9
"Survivor: 41",41,13,"Ricard",596,6
"Survivor: 41",41,13,"Erika",594,13
"Survivor: 41",41,13,"Heather",593,3
"Survivor: Winners at War",40,1,"Natalie",442,7
"Survivor: Winners at War",40,1,"Sandra",112,6
"Survivor: Winners at War",40,1,"Tony",424,6
"Survivor: Winners at War",40,1,"Parvati",197,5
"Survivor: Winners at War",40,1,"Adam",498,4
"Survivor: Winners at War",40,1,"Ben",516,4
"Survivor: Winners at War",40,1,"Boston Rob",55,4
"Survivor: Winners at War",40,1,"Tyson",274,2
"Survivor: Winners at War",40,1,"Yul",202,4
"Survivor: Winners at War",40,1,"Amber",27,4
"Survivor: Winners at War",40,1,"Ethan",48,3
"Survivor: Winners at War",40,1,"Danni",166,2
"Survivor: Winners at War",40,1,"Jeremy",433,3
"Survivor: Winners at War",40,1,"Michele",478,2
"Survivor: Winners at War",40,1,"Sarah",414,2
"Survivor: Winners at War",40,1,"Sophie",353,2
"Survivor: Winners at War",40,1,"Denise",386,1
"Survivor: Winners at War",40,1,"Kim",371,1
"Survivor: Winners at War",40,1,"Nick",556,1
"Survivor: Winners at War",40,1,"Wendell",536,1
"Survivor: Winners at War",40,2,"Natalie",442,5
"Survivor: Winners at War",40,2,"Adam",498,5
"Survivor: Winners at War",40,2,"Amber",27,4
"Survivor: Winners at War",40,2,"Boston Rob",55,4
"Survivor: Winners at War",40,2,"Tyson",274,2
"Survivor: Winners at War",40,2,"Sophie",353,3
"Survivor: Winners at War",40,2,"Ben",516,2
"Survivor: Winners at War",40,2,"Denise",386,2
"Survivor: Winners at War",40,2,"Jeremy",433,2
"Survivor: Winners at War",40,2,"Kim",371,2
"Survivor: Winners at War",40,2,"Parvati",197,2
"Survivor: Winners at War",40,2,"Sarah",414,2
"Survivor: Winners at War",40,2,"Tony",424,2
"Survivor: Winners at War",40,2,"Danni",166,2
"Survivor: Winners at War",40,2,"Ethan",48,1
"Survivor: Winners at War",40,2,"Wendell",536,1
"Survivor: Winners at War",40,2,"Yul",202,1
"Survivor: Winners at War",40,2,"Michele",478,0
"Survivor: Winners at War",40,2,"Nick",556,0
"Survivor: Winners at War",40,2,"Sandra",112,0
"Survivor: Winners at War",40,3,"Natalie",442,3
"Survivor: Winners at War",40,3,"Adam",498,4
"Survivor: Winners at War",40,3,"Michele",478,3
"Survivor: Winners at War",40,3,"Boston Rob",55,3
"Survivor: Winners at War",40,3,"Sandra",112,3
"Survivor: Winners at War",40,3,"Sarah",414,3
"Survivor: Winners at War",40,3,"Tony",424,3
"Survivor: Winners at War",40,3,"Yul",202,3
"Survivor: Winners at War",40,3,"Amber",27,2
"Survivor: Winners at War",40,3,"Ben",516,2
"Survivor: Winners at War",40,3,"Danni",166,2
"Survivor: Winners at War",40,3,"Denise",386,2
"Survivor: Winners at War",40,3,"Tyson",274,1
"Survivor: Winners at War",40,3,"Ethan",48,2
"Survivor: Winners at War",40,3,"Jeremy",433,1
"Survivor: Winners at War",40,3,"Nick",556,1
"Survivor: Winners at War",40,3,"Parvati",197,1
"Survivor: Winners at War",40,3,"Kim",371,0
"Survivor: Winners at War",40,3,"Sophie",353,0
"Survivor: Winners at War",40,3,"Wendell",536,0
"Survivor: Winners at War",40,4,"Ethan",48,8
"Survivor: Winners at War",40,4,"Tyson",274,5
"Survivor: Winners at War",40,4,"Amber",27,7
"Survivor: Winners at War",40,4,"Natalie",442,3
"Survivor: Winners at War",40,4,"Adam",498,5
"Survivor: Winners at War",40,4,"Danni",166,3
"Survivor: Winners at War",40,4,"Sandra",112,3
"Survivor: Winners at War",40,4,"Sarah",414,3
"Survivor: Winners at War",40,4,"Jeremy",433,2
"Survivor: Winners at War",40,4,"Ben",516,1
"Survivor: Winners at War",40,4,"Michele",478,1
"Survivor: Winners at War",40,4,"Nick",556,1
"Survivor: Winners at War",40,4,"Parvati",197,1
"Survivor: Winners at War",40,4,"Boston Rob",55,1
"Survivor: Winners at War",40,4,"Sophie",353,1
"Survivor: Winners at War",40,4,"Tony",424,1
"Survivor: Winners at War",40,4,"Wendell",536,1
"Survivor: Winners at War",40,4,"Yul",202,1
"Survivor: Winners at War",40,4,"Denise",386,0
"Survivor: Winners at War",40,4,"Kim",371,0
"Survivor: Winners at War",40,5,"Boston Rob",55,6
"Survivor: Winners at War",40,5,"Sophie",353,6
"Survivor: Winners at War",40,5,"Sarah",414,4
"Survivor: Winners at War",40,5,"Adam",498,3
"Survivor: Winners at War",40,5,"Michele",478,3
"Survivor: Winners at War",40,5,"Parvati",197,3
"Survivor: Winners at War",40,5,"Ben",516,2
"Survivor: Winners at War",40,5,"Jeremy",433,2
"Survivor: Winners at War",40,5,"Kim",371,2
"Survivor: Winners at War",40,5,"Nick",556,2
"Survivor: Winners at War",40,5,"Denise",386,1
"Survivor: Winners at War",40,5,"Tony",424,1
"Survivor: Winners at War",40,5,"Wendell",536,1
"Survivor: Winners at War",40,5,"Yul",202,1
"Survivor: Winners at War",40,5,"Amber",27,0
"Survivor: Winners at War",40,5,"Danni",166,0
"Survivor: Winners at War",40,5,"Ethan",48,0
"Survivor: Winners at War",40,5,"Natalie",442,0
"Survivor: Winners at War",40,5,"Sandra",112,0
"Survivor: Winners at War",40,5,"Tyson",274,0
"Survivor: Winners at War",40,6,"Tyson",274,5
"Survivor: Winners at War",40,6,"Denise",386,4
"Survivor: Winners at War",40,6,"Nick",556,3
"Survivor: Winners at War",40,6,"Adam",498,2
"Survivor: Winners at War",40,6,"Jeremy",433,2
"Survivor: Winners at War",40,6,"Kim",371,2
"Survivor: Winners at War",40,6,"Michele",478,2
"Survivor: Winners at War",40,6,"Parvati",197,3
"Survivor: Winners at War",40,6,"Sandra",112,2
"Survivor: Winners at War",40,6,"Tony",424,2
"Survivor: Winners at War",40,6,"Amber",27,1
"Survivor: Winners at War",40,6,"Ben",516,1
"Survivor: Winners at War",40,6,"Boston Rob",55,1
"Survivor: Winners at War",40,6,"Wendell",536,1
"Survivor: Winners at War",40,6,"Danni",166,0
"Survivor: Winners at War",40,6,"Ethan",48,0
"Survivor: Winners at War",40,6,"Natalie",442,0
"Survivor: Winners at War",40,6,"Sarah",414,0
"Survivor: Winners at War",40,6,"Sophie",353,0
"Survivor: Winners at War",40,6,"Yul",202,0
"Survivor: Winners at War",40,7,"Tyson",274,4
"Survivor: Winners at War",40,7,"Yul",202,5
"Survivor: Winners at War",40,7,"Adam",498,3
"Survivor: Winners at War",40,7,"Ethan",48,2
"Survivor: Winners at War",40,7,"Michele",478,2
"Survivor: Winners at War",40,7,"Nick",556,2
"Survivor: Winners at War",40,7,"Boston Rob",55,2
"Survivor: Winners at War",40,7,"Sandra",112,2
"Survivor: Winners at War",40,7,"Sophie",353,2
"Survivor: Winners at War",40,7,"Wendell",536,2
"Survivor: Winners at War",40,7,"Ben",516,1
"Survivor: Winners at War",40,7,"Denise",386,1
"Survivor: Winners at War",40,7,"Jeremy",433,1
"Survivor: Winners at War",40,7,"Kim",371,1
"Survivor: Winners at War",40,7,"Parvati",197,1
"Survivor: Winners at War",40,7,"Sarah",414,1
"Survivor: Winners at War",40,7,"Tony",424,1
"Survivor: Winners at War",40,7,"Amber",27,0
"Survivor: Winners at War",40,7,"Danni",166,0
"Survivor: Winners at War",40,7,"Natalie",442,0
"Survivor: Winners at War",40,8,"Ben",516,4
"Survivor: Winners at War",40,8,"Tyson",274,2
"Survivor: Winners at War",40,8,"Jeremy",433,3
"Survivor: Winners at War",40,8,"Tony",424,3
"Survivor: Winners at War",40,8,"Adam",498,2
"Survivor: Winners at War",40,8,"Natalie",442,1
"Survivor: Winners at War",40,8,"Sophie",353,2
"Survivor: Winners at War",40,8,"Wendell",536,3
"Survivor: Winners at War",40,8,"Danni",166,1
"Survivor: Winners at War",40,8,"Denise",386,1
"Survivor: Winners at War",40,8,"Kim",371,1
"Survivor: Winners at War",40,8,"Nick",556,1
"Survivor: Winners at War",40,8,"Boston Rob",55,1
"Survivor: Winners at War",40,8,"Sarah",414,1
"Survivor: Winners at War",40,8,"Amber",27,0
"Survivor: Winners at War",40,8,"Ethan",48,0
"Survivor: Winners at War",40,8,"Michele",478,0
"Survivor: Winners at War",40,8,"Parvati",197,0
"Survivor: Winners at War",40,8,"Yul",202,0
"Survivor: Winners at War",40,9,"Adam",498,6
"Survivor: Winners at War",40,9,"Nick",556,5
"Survivor: Winners at War",40,9,"Michele",478,4
"Survivor: Winners at War",40,9,"Kim",371,2
"Survivor: Winners at War",40,9,"Natalie",442,1
"Survivor: Winners at War",40,9,"Parvati",197,2
"Survivor: Winners at War",40,9,"Sarah",414,2
"Survivor: Winners at War",40,9,"Tony",424,2
"Survivor: Winners at War",40,9,"Tyson",274,1
"Survivor: Winners at War",40,9,"Amber",27,1
"Survivor: Winners at War",40,9,"Ben",516,1
"Survivor: Winners at War",40,9,"Danni",166,1
"Survivor: Winners at War",40,9,"Jeremy",433,1
"Survivor: Winners at War",40,9,"Denise",386,0
"Survivor: Winners at War",40,9,"Ethan",48,0
"Survivor: Winners at War",40,9,"Boston Rob",55,0
"Survivor: Winners at War",40,9,"Sophie",353,0
"Survivor: Winners at War",40,9,"Wendell",536,0
"Survivor: Winners at War",40,9,"Yul",202,0
"Survivor: Winners at War",40,10,"Sarah",414,4
"Survivor: Winners at War",40,10,"Tyson",274,2
"Survivor: Winners at War",40,10,"Adam",498,2
"Survivor: Winners at War",40,10,"Ben",516,2
"Survivor: Winners at War",40,10,"Jeremy",433,2
"Survivor: Winners at War",40,10,"Natalie",442,1
"Survivor: Winners at War",40,10,"Tony",424,2
"Survivor: Winners at War",40,10,"Amber",27,1
"Survivor: Winners at War",40,10,"Ethan",48,1
"Survivor: Winners at War",40,10,"Kim",371,1
"Survivor: Winners at War",40,10,"Parvati",197,1
"Survivor: Winners at War",40,10,"Boston Rob",55,1
"Survivor: Winners at War",40,10,"Sophie",353,1
"Survivor: Winners at War",40,10,"Wendell",536,1
"Survivor: Winners at War",40,10,"Yul",202,1
"Survivor: Winners at War",40,10,"Danni",166,0
"Survivor: Winners at War",40,10,"Denise",386,0
"Survivor: Winners at War",40,10,"Michele",478,0
"Survivor: Winners at War",40,10,"Nick",556,0
"Survivor: Winners at War",40,11,"Tony",424,16
"Survivor: Winners at War",40,11,"Jeremy",433,6
"Survivor: Winners at War",40,11,"Natalie",442,2
"Survivor: Winners at War",40,11,"Parvati",197,4
"Survivor: Winners at War",40,11,"Michele",478,3
"Survivor: Winners at War",40,11,"Sarah",414,2
"Survivor: Winners at War",40,11,"Denise",386,2
"Survivor: Winners at War",40,11,"Kim",371,2
"Survivor: Winners at War",40,11,"Ben",516,1
"Survivor: Winners at War",40,11,"Sophie",353,2
"Survivor: Winners at War",40,11,"Adam",498,0
"Survivor: Winners at War",40,11,"Amber",27,0
"Survivor: Winners at War",40,11,"Danni",166,0
"Survivor: Winners at War",40,11,"Ethan",48,0
"Survivor: Winners at War",40,11,"Nick",556,0
"Survivor: Winners at War",40,11,"Boston Rob",55,0
"Survivor: Winners at War",40,11,"Tyson",274,0
"Survivor: Winners at War",40,11,"Wendell",536,0
"Survivor: Winners at War",40,11,"Yul",202,0
"Survivor: Winners at War",40,12,"Tony",424,8
"Survivor: Winners at War",40,12,"Ben",516,5
"Survivor: Winners at War",40,12,"Kim",371,5
"Survivor: Winners at War",40,12,"Nick",556,4
"Survivor: Winners at War",40,12,"Boston Rob",55,4
"Survivor: Winners at War",40,12,"Sarah",414,4
"Survivor: Winners at War",40,12,"Tyson",274,2
"Survivor: Winners at War",40,12,"Danni",166,3
"Survivor: Winners at War",40,12,"Jeremy",433,4
"Survivor: Winners at War",40,12,"Michele",478,3
"Survivor: Winners at War",40,12,"Ethan",48,2
"Survivor: Winners at War",40,12,"Natalie",442,1
"Survivor: Winners at War",40,12,"Parvati",197,2
"Survivor: Winners at War",40,12,"Adam",498,1
"Survivor: Winners at War",40,12,"Amber",27,1
"Survivor: Winners at War",40,12,"Denise",386,1
"Survivor: Winners at War",40,12,"Sophie",353,1
"Survivor: Winners at War",40,12,"Wendell",536,1
"Survivor: Winners at War",40,12,"Yul",202,1
"Survivor: Winners at War",40,13,"Tony",424,5
"Survivor: Winners at War",40,13,"Michele",478,2
"Survivor: Winners at War",40,13,"Natalie",442,0
"Survivor: Winners at War",40,13,"Ben",516,4
"Survivor: Winners at War",40,13,"Nick",556,1
"Survivor: Winners at War",40,13,"Sarah",414,3
"Survivor: Winners at War",40,13,"Tyson",274,0
"Survivor: Winners at War",40,13,"Denise",386,3
"Survivor: Winners at War",40,13,"Jeremy",433,3
"Survivor: Winners at War",40,13,"Wendell",536,0
"Survivor: Winners at War",40,13,"Amber",27,0
"Survivor: Winners at War",40,13,"Danni",166,0
"Survivor: Winners at War",40,13,"Ethan",48,0
"Survivor: Winners at War",40,13,"Kim",371,0
"Survivor: Winners at War",40,13,"Parvati",197,0
"Survivor: Winners at War",40,13,"Boston Rob",55,1
"Survivor: Winners at War",40,13,"Yul",202,0
"Survivor: Winners at War",40,13,"Adam",498,0
"Survivor: Winners at War",40,13,"Sophie",353,0
"Survivor: Island of the Idols",39,1,"Elizabeth",582,10
"Survivor: Island of the Idols",39,1,"Elaine",584,7
"Survivor: Island of the Idols",39,1,"Molly",572,4
"Survivor: Island of the Idols",39,1,"Aaron",580,3
"Survivor: Island of the Idols",39,1,"Janet",586,3
"Survivor: Island of the Idols",39,1,"Kellee",578,3
"Survivor: Island of the Idols",39,1,"Missy",581,3
"Survivor: Island of the Idols",39,1,"Vince",573,3
"Survivor: Island of the Idols",39,1,"Jack",577,2
"Survivor: Island of the Idols",39,1,"Jason",576,2
"Survivor: Island of the Idols",39,1,"Karishma",583,2
"Survivor: Island of the Idols",39,1,"Tom",575,2
"Survivor: Island of the Idols",39,1,"Tommy",590,2
"Survivor: Island of the Idols",39,1,"Chelsea",574,1
"Survivor: Island of the Idols",39,1,"Dan",585,1
"Survivor: Island of the Idols",39,1,"Jamal",579,1
"Survivor: Island of the Idols",39,1,"Lauren",587,1
"Survivor: Island of the Idols",39,1,"Noura",588,1
"Survivor: Island of the Idols",39,1,"Ronnie",571,1
"Survivor: Island of the Idols",39,1,"Dean",589,0
"Survivor: Island of the Idols",39,2,"Kellee",578,9
"Survivor: Island of the Idols",39,2,"Jason",576,3
"Survivor: Island of the Idols",39,2,"Tommy",590,3
"Survivor: Island of the Idols",39,2,"Aaron",580,2
"Survivor: Island of the Idols",39,2,"Chelsea",574,2
"Survivor: Island of the Idols",39,2,"Molly",572,2
"Survivor: Island of the Idols",39,2,"Noura",588,2
"Survivor: Island of the Idols",39,2,"Jack",577,1
"Survivor: Island of the Idols",39,2,"Jamal",579,1
"Survivor: Island of the Idols",39,2,"Lauren",587,1
"Survivor: Island of the Idols",39,2,"Missy",581,1
"Survivor: Island of the Idols",39,2,"Tom",575,1
"Survivor: Island of the Idols",39,2,"Vince",573,1
"Survivor: Island of the Idols",39,2,"Dan",585,0
"Survivor: Island of the Idols",39,2,"Dean",589,0
"Survivor: Island of the Idols",39,2,"Elaine",584,0
"Survivor: Island of the Idols",39,2,"Elizabeth",582,0
"Survivor: Island of the Idols",39,2,"Janet",586,0
"Survivor: Island of the Idols",39,2,"Karishma",583,0
"Survivor: Island of the Idols",39,3,"Vince",573,10
"Survivor: Island of the Idols",39,3,"Karishma",583,4
"Survivor: Island of the Idols",39,3,"Jamal",579,3
"Survivor: Island of the Idols",39,3,"Aaron",580,2
"Survivor: Island of the Idols",39,3,"Elizabeth",582,2
"Survivor: Island of the Idols",39,3,"Missy",581,2
"Survivor: Island of the Idols",39,3,"Tommy",590,2
"Survivor: Island of the Idols",39,3,"Chelsea",574,1
"Survivor: Island of the Idols",39,3,"Dan",585,1
"Survivor: Island of the Idols",39,3,"Dean",589,1
"Survivor: Island of the Idols",39,3,"Jack",577,1
"Survivor: Island of the Idols",39,3,"Janet",586,1
"Survivor: Island of the Idols",39,3,"Jason",576,1
"Survivor: Island of the Idols",39,3,"Tom",575,1
"Survivor: Island of the Idols",39,3,"Elaine",584,0
"Survivor: Island of the Idols",39,3,"Kellee",578,0
"Survivor: Island of the Idols",39,3,"Lauren",587,0
"Survivor: Island of the Idols",39,3,"Noura",588,0
"Survivor: Island of the Idols",39,4,"Noura",588,8
"Survivor: Island of the Idols",39,4,"Aaron",580,3
"Survivor: Island of the Idols",39,4,"Elaine",584,3
"Survivor: Island of the Idols",39,4,"Jamal",579,3
"Survivor: Island of the Idols",39,4,"Lauren",587,3
"Survivor: Island of the Idols",39,4,"Missy",581,3
"Survivor: Island of the Idols",39,4,"Dean",589,2
"Survivor: Island of the Idols",39,4,"Karishma",583,2
"Survivor: Island of the Idols",39,4,"Kellee",578,2
"Survivor: Island of the Idols",39,4,"Chelsea",574,1
"Survivor: Island of the Idols",39,4,"Dan",585,1
"Survivor: Island of the Idols",39,4,"Elizabeth",582,1
"Survivor: Island of the Idols",39,4,"Jason",576,1
"Survivor: Island of the Idols",39,4,"Tommy",590,1
"Survivor: Island of the Idols",39,4,"Jack",577,0
"Survivor: Island of the Idols",39,4,"Janet",586,0
"Survivor: Island of the Idols",39,4,"Tom",575,0
"Survivor: Island of the Idols",39,5,"Karishma",583,6
"Survivor: Island of the Idols",39,5,"Dean",589,5
"Survivor: Island of the Idols",39,5,"Aaron",580,3
"Survivor: Island of the Idols",39,5,"Tom",575,3
"Survivor: Island of the Idols",39,5,"Elaine",584,2
"Survivor: Island of the Idols",39,5,"Kellee",578,2
"Survivor: Island of the Idols",39,5,"Missy",581,2
"Survivor: Island of the Idols",39,5,"Tommy",590,2
"Survivor: Island of the Idols",39,5,"Dan",585,1
"Survivor: Island of the Idols",39,5,"Jack",577,1
"Survivor: Island of the Idols",39,5,"Jamal",579,1
"Survivor: Island of the Idols",39,5,"Janet",586,1
"Survivor: Island of the Idols",39,5,"Jason",576,1
"Survivor: Island of the Idols",39,5,"Lauren",587,1
"Survivor: Island of the Idols",39,5,"Noura",588,1
"Survivor: Island of the Idols",39,5,"Elizabeth",582,0
"Survivor: Island of the Idols",39,6,"Elaine",584,9
"Survivor: Island of the Idols",39,6,"Jamal",579,4
"Survivor: Island of the Idols",39,6,"Aaron",580,3
"Survivor: Island of the Idols",39,6,"Jack",577,3
"Survivor: Island of the Idols",39,6,"Elizabeth",582,2
"Survivor: Island of the Idols",39,6,"Jason",576,2
"Survivor: Island of the Idols",39,6,"Missy",581,2
"Survivor: Island of the Idols",39,6,"Dan",585,1
"Survivor: Island of the Idols",39,6,"Dean",589,1
"Survivor: Island of the Idols",39,6,"Lauren",587,1
"Survivor: Island of the Idols",39,6,"Noura",588,1
"Survivor: Island of the Idols",39,6,"Janet",586,0
"Survivor: Island of the Idols",39,6,"Karishma",583,0
"Survivor: Island of the Idols",39,6,"Kellee",578,0
"Survivor: Island of the Idols",39,6,"Tommy",590,0
"Survivor: Island of the Idols",39,7,"Kellee",578,6
"Survivor: Island of the Idols",39,7,"Janet",586,4
"Survivor: Island of the Idols",39,7,"Lauren",587,4
"Survivor: Island of the Idols",39,7,"Dean",589,2
"Survivor: Island of the Idols",39,7,"Jamal",579,2
"Survivor: Island of the Idols",39,7,"Missy",581,2
"Survivor: Island of the Idols",39,7,"Noura",588,2
"Survivor: Island of the Idols",39,7,"Tommy",590,2
"Survivor: Island of the Idols",39,7,"Aaron",580,1
"Survivor: Island of the Idols",39,7,"Elaine",584,1
"Survivor: Island of the Idols",39,7,"Jack",577,1
"Survivor: Island of the Idols",39,7,"Karishma",583,1
"Survivor: Island of the Idols",39,7,"Dan",585,0
"Survivor: Island of the Idols",39,7,"Elizabeth",582,0
"Survivor: Island of the Idols",39,8,"Kellee",578,12
"Survivor: Island of the Idols",39,8,"Tommy",590,5
"Survivor: Island of the Idols",39,8,"Dan",585,3
"Survivor: Island of the Idols",39,8,"Elizabeth",582,3
"Survivor: Island of the Idols",39,8,"Missy",581,3
"Survivor: Island of the Idols",39,8,"Dean",589,2
"Survivor: Island of the Idols",39,8,"Janet",586,2
"Survivor: Island of the Idols",39,8,"Aaron",580,1
"Survivor: Island of the Idols",39,8,"Jamal",579,1
"Survivor: Island of the Idols",39,8,"Karishma",583,1
"Survivor: Island of the Idols",39,8,"Lauren",587,1
"Survivor: Island of the Idols",39,8,"Noura",588,1
"Survivor: Island of the Idols",39,8,"Elaine",584,0
"Survivor: Island of the Idols",39,9,"Janet",586,5
"Survivor: Island of the Idols",39,9,"Jamal",579,4
"Survivor: Island of the Idols",39,9,"Dan",585,3
"Survivor: Island of the Idols",39,9,"Dean",589,2
"Survivor: Island of the Idols",39,9,"Elizabeth",582,2
"Survivor: Island of the Idols",39,9,"Karishma",583,2
"Survivor: Island of the Idols",39,9,"Aaron",580,1
"Survivor: Island of the Idols",39,9,"Lauren",587,1
"Survivor: Island of the Idols",39,9,"Missy",581,1
"Survivor: Island of the Idols",39,9,"Tommy",590,1
"Survivor: Island of the Idols",39,9,"Elaine",584,0
"Survivor: Island of the Idols",39,9,"Noura",588,0
"Survivor: Island of the Idols",39,10,"Karishma",583,7
"Survivor: Island of the Idols",39,10,"Janet",586,5
"Survivor: Island of the Idols",39,10,"Elaine",584,2
"Survivor: Island of the Idols",39,10,"Missy",581,2
"Survivor: Island of the Idols",39,10,"Noura",588,2
